State_name,State_FIPS,Year,Total_population,Total_households,Female_population,Male_population,Median_age,Median_household_income_past_12m,Bachelor_degree,Master_degree,Professional_degree,Doctorate_degree,Num_employed,Num_unemployed,Labor_force,Avg_household_size,Median_value_owner_occupied_housing,Median_gross_rent,Households_no_internet,Households_internet_subscription,Households_solar_energy_fuel,Num_under_18,Num_18_to_34,Num_35_to_64,Num_65_more,Num_industry_agriculture_fishing_hunting
Alaska,02,2019,731545.0,252199.0,351112.0,380433.0,35.0,75463.0,89583.0,38960.0,10924.0,6690.0,338011.0,20650.0,358661.0,2.79,281200.0,1201.0,25827.0,221864.0,8.0,53202.0,16328.0,47253.0,19013.0,5743.0
Arizona,04,2019,7278717.0,2670441.0,3657782.0,3620935.0,38.3,62055.0,931038.0,404500.0,89342.0,67278.0,3305302.0,176868.0,3482170.0,2.67,255900.0,1101.0,273986.0,2334078.0,18646.0,441058.0,157107.0,455535.0,185681.0,28887.0
Arkansas,05,2019,3017804.0,1163647.0,1543099.0,1474705.0,38.8,48952.0,307185.0,121947.0,27975.0,18260.0,1325091.0,67142.0,1392233.0,2.52,136200.0,742.0,199714.0,931953.0,385.0,189056.0,63931.0,186780.0,77317.0,31776.0
California,06,2019,39512223.0,13157873.0,19871429.0,19640794.0,37.0,80440.0,5889724.0,2400918.0,672307.0,465535.0,19078101.0,1017660.0,20095761.0,2.94,568500.0,1614.0,1062051.0,11836937.0,108619.0,2425066.0,815935.0,2682671.0,881663.0,385521.0
Colorado,08,2019,5758736.0,2235103.0,2853781.0,2904955.0,37.1,77127.0,1057825.0,471937.0,92258.0,73582.0,3032173.0,115497.0,3147670.0,2.52,394600.0,1369.0,151306.0,2038559.0,8044.0,342152.0,117908.0,414330.0,140391.0,43350.0
Delaware,10,2019,973764.0,376239.0,503476.0,470288.0,41.4,70176.0,134287.0,69023.0,13269.0,11620.0,466061.0,22631.0,488692.0,2.52,261700.0,1116.0,32420.0,334478.0,981.0,55316.0,18358.0,55550.0,27383.0,5594.0
District of Columbia,11,2019,705749.0,291570.0,371394.0,334355.0,34.3,92266.0,129825.0,107612.0,44240.0,19752.0,387826.0,25916.0,413742.0,2.29,646500.0,1603.0,28854.0,255110.0,664.0,41189.0,13744.0,53500.0,13914.0,790.0
Connecticut,09,2019,3565287.0,1377166.0,1821510.0,1743777.0,41.2,78833.0,549166.0,323247.0,79580.0,42555.0,1823915.0,102571.0,1926486.0,2.51,280700.0,1177.0,125976.0,1222955.0,852.0,190624.0,78000.0,211341.0,93915.0,6080.0
Florida,12,2019,21477737.0,7905832.0,10979732.0,10498005.0,42.4,59227.0,2982643.0,1235227.0,353649.0,182118.0,9958518.0,471449.0,10429967.0,2.66,245100.0,1238.0,807935.0,6875957.0,14702.0,1147180.0,393806.0,1299634.0,603269.0,75613.0
Georgia,13,2019,10617423.0,3852714.0,5447297.0,5170126.0,37.2,61980.0,1410395.0,640949.0,152402.0,97822.0,5002153.0,251981.0,5254134.0,2.69,202500.0,1049.0,470357.0,3282084.0,445.0,678678.0,239802.0,677918.0,237838.0,41781.0
Idaho,16,2019,1787065.0,655859.0,889021.0,898044.0,36.9,60999.0,220189.0,81863.0,19503.0,15100.0,848223.0,29127.0,877350.0,2.68,255200.0,880.0,53199.0,582464.0,967.0,123498.0,34824.0,114522.0,45494.0,35603.0
Hawaii,15,2019,1415872.0,465299.0,708017.0,707855.0,39.6,83102.0,219979.0,77835.0,22345.0,15050.0,671768.0,27112.0,698880.0,2.95,669200.0,1651.0,44198.0,410299.0,16356.0,86671.0,26151.0,92107.0,41229.0,10205.0
Illinois,17,2019,12671821.0,4866006.0,6454516.0,6217305.0,38.6,69187.0,1886240.0,892226.0,206788.0,123718.0,6286647.0,320069.0,6606716.0,2.54,209100.0,1020.0,546679.0,4192520.0,1291.0,762637.0,253717.0,819771.0,311416.0,49910.0
Indiana,18,2019,6732219.0,2597765.0,3412312.0,3319907.0,38.0,57603.0,777771.0,318939.0,65304.0,50812.0,3272727.0,142084.0,3414811.0,2.52,156000.0,840.0,347345.0,2187463.0,728.0,425052.0,149963.0,408629.0,168464.0,34634.0
Iowa,19,2019,3155070.0,1287221.0,1584686.0,1570384.0,38.5,61691.0,420199.0,141152.0,33335.0,27567.0,1618556.0,62357.0,1680913.0,2.38,158900.0,808.0,152976.0,1086816.0,802.0,206771.0,69196.0,201216.0,84420.0,58074.0
Kansas,20,2019,2913314.0,1138329.0,1467027.0,1446287.0,37.2,62087.0,414851.0,176966.0,37264.0,23408.0,1455746.0,56737.0,1512483.0,2.49,163200.0,862.0,133992.0,972685.0,284.0,192008.0,68900.0,184480.0,75103.0,36099.0
Kentucky,21,2019,4467673.0,1748732.0,2269468.0,2198205.0,39.2,52295.0,453040.0,221989.0,57552.0,33342.0,1997773.0,100537.0,2098310.0,2.48,151700.0,773.0,248981.0,1458035.0,565.0,276525.0,95513.0,278008.0,119904.0,28189.0
Louisiana,22,2019,4648794.0,1741076.0,2380592.0,2268202.0,37.7,51073.0,503947.0,194070.0,55742.0,30516.0,2040325.0,118011.0,2158336.0,2.6,172100.0,866.0,290813.0,1405495.0,1198.0,304568.0,101544.0,299760.0,114354.0,23178.0
Maine,23,2019,1344212.0,573618.0,687882.0,656330.0,45.1,58924.0,205722.0,87322.0,21060.0,14895.0,684413.0,24471.0,708884.0,2.28,200500.0,870.0,65189.0,489684.0,1047.0,64797.0,25323.0,76141.0,42972.0,18300.0
Maryland,24,2019,6045680.0,2226767.0,3117667.0,2928013.0,39.0,86738.0,911781.0,553133.0,131090.0,114226.0,3098870.0,147356.0,3246226.0,2.65,332500.0,1401.0,185109.0,1986802.0,8242.0,367515.0,121615.0,383362.0,144276.0,16144.0
Massachusetts,25,2019,6892503.0,2650680.0,3546947.0,3345556.0,39.7,85843.0,1197208.0,692415.0,149956.0,142164.0,3700243.0,151812.0,3852055.0,2.51,418600.0,1360.0,224922.0,2362113.0,3549.0,361108.0,152688.0,417715.0,175564.0,14368.0
Michigan,26,2019,9986857.0,3969880.0,5070952.0,4915905.0,39.8,59584.0,1252685.0,606220.0,126447.0,85443.0,4755016.0,250252.0,5005268.0,2.46,169600.0,888.0,452654.0,3420792.0,997.0,586565.0,209433.0,583011.0,282510.0,50839.0
Minnesota,27,2019,5639632.0,2222568.0,2835416.0,2804216.0,38.4,74593.0,942830.0,350476.0,85082.0,54838.0,3010452.0,98727.0,3109179.0,2.48,246700.0,1016.0,206870.0,1962086.0,548.0,364906.0,107846.0,370033.0,147629.0,55908.0
Mississippi,28,2019,2976149.0,1100229.0,1541192.0,1434957.0,38.3,45792.0,270712.0,124266.0,26929.0,19844.0,1240752.0,87817.0,1328569.0,2.62,128200.0,777.0,221196.0,847509.0,155.0,185006.0,72786.0,182839.0,74489.0,18878.0
Missouri,29,2019,6137428.0,2458337.0,3129259.0,3008169.0,38.9,57409.0,775808.0,361205.0,78328.0,55940.0,2942459.0,116062.0,3058521.0,2.43,168000.0,834.0,304917.0,2090744.0,1656.0,383999.0,125560.0,377763.0,160021.0,40648.0
Montana,30,2019,1068778.0,437651.0,531608.0,537170.0,40.5,57153.0,171309.0,52425.0,14847.0,10567.0,520261.0,22004.0,542265.0,2.38,253600.0,831.0,49734.0,374853.0,329.0,64175.0,23272.0,69121.0,34888.0,23472.0
Nebraska,31,2019,1934408.0,771444.0,967758.0,966650.0,36.8,63229.0,277159.0,104377.0,24092.0,16959.0,1008957.0,34133.0,1043090.0,2.44,172700.0,859.0,78183.0,673122.0,135.0,134938.0,43873.0,123646.0,47643.0,45098.0
Nevada,32,2019,3080156.0,1143557.0,1535377.0,1544779.0,38.4,63276.0,355837.0,132910.0,35939.0,24233.0,1479868.0,79000.0,1558868.0,2.66,317800.0,1168.0,118755.0,980739.0,3853.0,187388.0,55456.0,207993.0,80592.0,5510.0
New Hampshire,33,2019,1359711.0,541396.0,686751.0,672960.0,43.0,77933.0,224636.0,109702.0,20508.0,13391.0,735493.0,22609.0,758102.0,2.44,281400.0,1147.0,44283.0,484333.0,632.0,68171.0,29118.0,79454.0,41466.0,5251.0
New Jersey,34,2019,8882190.0,3286264.0,4539599.0,4342591.0,40.2,85751.0,1555781.0,720869.0,167040.0,108075.0,4496699.0,220476.0,4717175.0,2.65,348800.0,1376.0,288287.0,2942667.0,5284.0,533512.0,167758.0,568997.0,218471.0,14104.0
New Mexico,35,2019,2096829.0,793420.0,1060121.0,1036708.0,38.6,51945.0,221281.0,119825.0,25708.0,27784.0,907775.0,52489.0,960264.0,2.59,180900.0,847.0,140207.0,626330.0,4099.0,127662.0,47164.0,132800.0,57999.0,16837.0
New York,36,2019,19453561.0,7446812.0,10002751.0,9450810.0,39.2,72108.0,2898440.0,1633516.0,421631.0,212631.0,9611029.0,445165.0,10056194.0,2.54,338700.0,1309.0,826622.0,6437819.0,8697.0,1113752.0,387182.0,1197859.0,477776.0,49414.0
North Carolina,37,2019,10488084.0,4046348.0,5393757.0,5094327.0,39.1,57341.0,1471420.0,615828.0,131379.0,102558.0,4937837.0,236872.0,5174709.0,2.52,193200.0,931.0,486958.0,3457288.0,1951.0,624509.0,232233.0,637465.0,256387.0,49861.0
North Dakota,38,2019,762062.0,323519.0,373723.0,388339.0,35.5,64577.0,108527.0,31714.0,6772.0,6384.0,405699.0,10920.0,416619.0,2.28,205400.0,804.0,37239.0,273109.0,13.0,51678.0,17588.0,50589.0,20255.0,23518.0
Ohio,39,2019,11689100.0,4730340.0,5956893.0,5732207.0,39.6,58642.0,1464945.0,660656.0,139616.0,91368.0,5692943.0,272654.0,5965597.0,2.4,157200.0,813.0,567220.0,4048969.0,942.0,709127.0,246712.0,697557.0,314028.0,38949.0
Oklahoma,40,2019,3956971.0,1495151.0,1994494.0,1962477.0,37.0,54449.0,447888.0,166623.0,43315.0,28683.0,1791228.0,81705.0,1872933.0,2.57,147000.0,814.0,206295.0,1252152.0,311.0,267497.0,88614.0,251741.0,96262.0,27678.0
Oregon,41,2019,4217737.0,1649352.0,2128061.0,2089676.0,39.7,67058.0,627911.0,278908.0,67715.0,57782.0,2045338.0,107991.0,2153329.0,2.5,354600.0,1185.0,131129.0,1473306.0,1877.0,235823.0,78379.0,290002.0,120608.0,58164.0
Pennsylvania,42,2019,12801989.0,5119249.0,6529462.0,6272527.0,40.8,63463.0,1761627.0,827626.0,189863.0,138286.0,6285109.0,295633.0,6580742.0,2.42,192600.0,951.0,612377.0,4397526.0,4241.0,715778.0,257260.0,759312.0,357271.0,54916.0
Rhode Island,44,2019,1059361.0,407174.0,542140.0,517221.0,40.1,71169.0,156087.0,72512.0,18950.0,12726.0,547914.0,24199.0,572113.0,2.5,283000.0,1043.0,39398.0,357601.0,243.0,51708.0,26464.0,62353.0,28361.0,1483.0
South Carolina,45,2019,5148714.0,1975915.0,2663713.0,2485001.0,39.9,56227.0,656496.0,302770.0,56354.0,38939.0,2359714.0,116037.0,2475751.0,2.54,179800.0,922.0,270103.0,1637121.0,3591.0,299113.0,116518.0,306036.0,137394.0,19833.0
South Dakota,46,2019,884659.0,353799.0,435201.0,449458.0,37.7,59533.0,121231.0,38132.0,8827.0,6594.0,452975.0,14033.0,467008.0,2.4,185000.0,769.0,43197.0,301600.0,82.0,63722.0,16863.0,55360.0,26613.0,27828.0
Tennessee,47,2019,6829174.0,2654737.0,3500059.0,3329115.0,39.0,56071.0,845100.0,351914.0,82800.0,68410.0,3215401.0,152373.0,3367774.0,2.51,191900.0,904.0,380480.0,2207011.0,245.0,412952.0,143132.0,416235.0,170685.0,24017.0
Texas,48,2019,28995881.0,9985126.0,14610119.0,14385762.0,35.1,64034.0,3750797.0,1484968.0,318581.0,222187.0,13830576.0,635077.0,14465653.0,2.84,200400.0,1091.0,1113062.0,8625976.0,11312.0,2014631.0,655114.0,1988768.0,596142.0,99982.0
Vermont,50,2019,623989.0,262767.0,314825.0,309164.0,42.8,63001.0,101015.0,52196.0,11739.0,7322.0,331247.0,11552.0,342799.0,2.28,233200.0,980.0,27161.0,220944.0,547.0,30521.0,16127.0,35439.0,20450.0,7733.0
Utah,49,2019,3205958.0,1023855.0,1595287.0,1610671.0,31.2,75780.0,448109.0,156469.0,32681.0,27402.0,1598530.0,52422.0,1650952.0,3.08,330300.0,1098.0,55795.0,932331.0,2435.0,254826.0,76388.0,226349.0,59324.0,12483.0
Virginia,51,2019,8535519.0,3191847.0,4333720.0,4201799.0,38.5,76456.0,1312800.0,743676.0,153224.0,115370.0,4229399.0,175528.0,4404927.0,2.6,288800.0,1254.0,348898.0,2773184.0,2552.0,520093.0,185726.0,563965.0,202502.0,28876.0
Washington,53,2019,7614893.0,2932477.0,3807321.0,3807572.0,37.9,78687.0,1204728.0,538939.0,122253.0,89712.0,3749409.0,179353.0,3928762.0,2.55,387600.0,1359.0,186418.0,2679988.0,2748.0,468372.0,145880.0,523858.0,194079.0,92951.0
West Virginia,54,2019,1792147.0,728175.0,906286.0,885861.0,42.9,48850.0,161686.0,80380.0,15831.0,11809.0,744981.0,47424.0,792405.0,2.4,124600.0,727.0,117254.0,592971.0,254.0,94950.0,33831.0,110528.0,56989.0,5000.0
Wisconsin,55,2019,5822434.0,2386623.0,2929630.0,2892804.0,39.9,64168.0,829878.0,307952.0,71262.0,49287.0,3002074.0,98873.0,3100947.0,2.38,197200.0,867.0,265520.0,2064066.0,567.0,339131.0,123363.0,359574.0,163343.0,56060.0
Wyoming,56,2019,578759.0,233128.0,282754.0,296005.0,38.1,65003.0,73183.0,29454.0,6035.0,4885.0,283750.0,10539.0,294289.0,2.42,235200.0,822.0,21189.0,205377.0,102.0,39322.0,14140.0,38223.0,17142.0,9883.0
Puerto Rico,72,2019,3193694.0,1170982.0,1677700.0,1515994.0,43.1,20474.0,443589.0,124314.0,27969.0,30708.0,1043560.0,171370.0,1214930.0,2.7,110300.0,482.0,336842.0,813817.0,5038.0,134564.0,72091.0,188374.0,87857.0,12381.0
Alabama,01,2021,5039877.0,1967559.0,2593981.0,2445896.0,39.8,53913.0,572276.0,271514.0,57866.0,45110.0,2190915.0,123808.0,2314723.0,2.5,172800.0,861.0,229752.0,1679096.0,366.0,304268.0,108580.0,314651.0,132095.0,20110.0
Alaska,02,2021,732673.0,271311.0,349552.0,383121.0,35.6,77845.0,101422.0,39120.0,12444.0,6304.0,327953.0,24603.0,352556.0,2.61,304900.0,1259.0,20969.0,246465.0,132.0,50237.0,18177.0,52579.0,20408.0,6006.0
Arizona,04,2021,7276316.0,2817723.0,3646696.0,3629620.0,38.6,69056.0,985673.0,455187.0,97958.0,76263.0,3314799.0,203756.0,3518555.0,2.53,336300.0,1253.0,183758.0,2580745.0,30298.0,435378.0,150644.0,468490.0,190537.0,24757.0
Arkansas,05,2021,3025891.0,1183675.0,1532210.0,1493681.0,38.5,52528.0,324137.0,140186.0,28936.0,21775.0,1323511.0,77486.0,1400997.0,2.49,162300.0,820.0,142227.0,1014379.0,575.0,195059.0,66845.0,191529.0,78475.0,28213.0
California,06,2021,39237836.0,13429063.0,19618902.0,19618934.0,37.6,84907.0,5958030.0,2573469.0,695127.0,511191.0,18156051.0,1649320.0,19805371.0,2.86,648100.0,1750.0,684471.0,12492698.0,144690.0,2339935.0,783461.0,2773131.0,921300.0,361354.0
Colorado,08,2021,5812069.0,2313042.0,2869032.0,2943037.0,37.6,82254.0,1107309.0,500621.0,105810.0,82500.0,3002106.0,168571.0,3170677.0,2.46,466200.0,1491.0,106692.0,2155129.0,12121.0,329886.0,118326.0,441701.0,152600.0,33981.0
Connecticut,09,2021,3605597.0,1428313.0,1837552.0,1768045.0,41.1,83771.0,587690.0,348217.0,83078.0,48686.0,1810942.0,129633.0,1940575.0,2.45,311500.0,1277.0,82057.0,1318114.0,2966.0,188585.0,82074.0,224016.0,101979.0,6499.0
Delaware,10,2021,1003384.0,395656.0,517476.0,485908.0,41.6,71091.0,146295.0,80771.0,14294.0,11932.0,461096.0,27140.0,488236.0,2.47,300500.0,1208.0,24260.0,364270.0,688.0,57702.0,19860.0,60759.0,32181.0,4075.0
District of Columbia,11,2021,670050.0,319565.0,351025.0,319025.0,34.8,90088.0,120771.0,109362.0,48117.0,23602.0,355398.0,31749.0,387147.0,1.98,669900.0,1668.0,21666.0,288292.0,1087.0,37138.0,12790.0,54310.0,12085.0,276.0
Florida,12,2021,21781128.0,8565329.0,11066608.0,10714520.0,42.8,63062.0,3248221.0,1368496.0,384303.0,225826.0,9983261.0,592167.0,10575428.0,2.49,290700.0,1348.0,559673.0,7758670.0,32438.0,1143175.0,376984.0,1368878.0,630424.0,73883.0
Georgia,13,2021,10799566.0,4001109.0,5529422.0,5270144.0,37.5,66559.0,1514014.0,699356.0,173470.0,118236.0,5032459.0,294785.0,5327244.0,2.64,249700.0,1153.0,309579.0,3603111.0,1438.0,661030.0,231582.0,701935.0,250718.0,41825.0
Hawaii,15,2021,1441553.0,490080.0,715949.0,725604.0,40.2,84857.0,226849.0,91083.0,27139.0,15610.0,636963.0,53237.0,690200.0,2.86,722500.0,1774.0,28801.0,449288.0,21790.0,85426.0,25016.0,96476.0,41137.0,7192.0
Idaho,16,2021,1900923.0,693882.0,946610.0,954313.0,37.3,66474.0,253762.0,94108.0,23862.0,14532.0,901819.0,30858.0,932677.0,2.7,369300.0,1035.0,44838.0,629922.0,775.0,126485.0,38219.0,127646.0,50787.0,36859.0
Illinois,17,2021,12671469.0,4991641.0,6407105.0,6264364.0,39.0,72205.0,1932282.0,961986.0,213218.0,135093.0,6079192.0,482887.0,6562079.0,2.48,231500.0,1106.0,371585.0,4489933.0,3134.0,764687.0,258524.0,849381.0,323787.0,54034.0
Indiana,18,2021,6805985.0,2680694.0,3431054.0,3374931.0,38.2,62743.0,843069.0,343526.0,74471.0,55721.0,3259178.0,160040.0,3419218.0,2.47,182400.0,905.0,223993.0,2399535.0,2220.0,428664.0,145414.0,442615.0,179911.0,38137.0
Iowa,19,2021,3193079.0,1300467.0,1589812.0,1603267.0,38.5,65600.0,441878.0,145253.0,34653.0,30958.0,1616533.0,60198.0,1676731.0,2.38,174400.0,847.0,106899.0,1152412.0,1084.0,202093.0,75931.0,209023.0,92799.0,57796.0
Kansas,20,2021,2934582.0,1159026.0,1459972.0,1474610.0,37.3,64124.0,427464.0,187756.0,44232.0,28000.0,1437472.0,65475.0,1502947.0,2.47,183800.0,904.0,90291.0,1043141.0,400.0,193230.0,64966.0,194854.0,78850.0,39484.0
Kentucky,21,2021,4509394.0,1785682.0,2280066.0,2229328.0,39.1,55573.0,488546.0,248867.0,56988.0,36013.0,1992331.0,114655.0,2106986.0,2.46,173300.0,830.0,179382.0,1559540.0,352.0,277687.0,95934.0,288036.0,121939.0,25226.0
Louisiana,22,2021,4624047.0,1783924.0,2363181.0,2260866.0,38.0,52087.0,523475.0,205307.0,58391.0,37196.0,1957790.0,161765.0,2119555.0,2.52,192800.0,924.0,219987.0,1525862.0,1066.0,292444.0,93771.0,307413.0,125758.0,17907.0
Maine,23,2021,1372247.0,593626.0,698764.0,673483.0,44.7,64767.0,224987.0,98761.0,22502.0,19055.0,672480.0,34431.0,706911.0,2.25,252100.0,945.0,42432.0,534798.0,1374.0,63667.0,25993.0,82995.0,47358.0,15567.0
Maryland,24,2021,6165129.0,2355652.0,3162038.0,3003091.0,39.3,90203.0,956533.0,606779.0,138912.0,115978.0,3070750.0,192275.0,3263025.0,2.56,370800.0,1473.0,139824.0,2165411.0,7185.0,371536.0,112674.0,408372.0,153033.0,16052.0
Massachusetts,25,2021,6984723.0,2759018.0,3576471.0,3408252.0,39.9,89645.0,1250748.0,736774.0,156628.0,156273.0,3604672.0,255238.0,3859910.0,2.44,480600.0,1487.0,160223.0,2546930.0,5807.0,358632.0,154119.0,446568.0,187505.0,16199.0
Michigan,26,2021,10050811.0,4051798.0,5073942.0,4976869.0,40.2,63498.0,1338162.0,649768.0,130768.0,89472.0,4617618.0,342848.0,4960466.0,2.43,199100.0,969.0,303570.0,3653282.0,2539.0,582487.0,207431.0,607647.0,295885.0,44186.0
Minnesota,27,2021,5707390.0,2281033.0,2846722.0,2860668.0,38.8,77720.0,993883.0,367967.0,93091.0,61485.0,2957951.0,151805.0,3109756.0,2.45,285400.0,1113.0,136435.0,2088719.0,976.0,354800.0,112094.0,393587.0,154272.0,57664.0
Mississippi,28,2021,2949965.0,1129611.0,1514542.0,1435423.0,38.6,48716.0,303656.0,131795.0,29196.0,23016.0,1227616.0,84002.0,1311618.0,2.54,145600.0,831.0,165949.0,925714.0,927.0,180874.0,67580.0,187078.0,78518.0,16543.0
Missouri,29,2021,6168187.0,2468726.0,3123006.0,3045181.0,39.2,61847.0,823215.0,382906.0,79995.0,54527.0,2939431.0,142497.0,3081928.0,2.43,198300.0,882.0,215449.0,2188674.0,2735.0,376884.0,130395.0,400823.0,172716.0,43846.0
Montana,30,2021,1104271.0,448949.0,543360.0,560911.0,40.1,63249.0,171377.0,64867.0,17438.0,13138.0,527565.0,21876.0,549441.0,2.4,322800.0,883.0,38147.0,400500.0,300.0,64356.0,20061.0,72472.0,37754.0,26184.0
Nebraska,31,2021,1963692.0,785982.0,977673.0,986019.0,37.2,66817.0,286510.0,110814.0,27169.0,20768.0,1019100.0,27826.0,1046926.0,2.44,204900.0,912.0,57875.0,707660.0,88.0,131778.0,41439.0,133134.0,54469.0,41071.0
Nevada,32,2021,3143991.0,1191380.0,1558784.0,1585207.0,38.7,66274.0,393208.0,151284.0,37186.0,22948.0,1424693.0,152875.0,1577568.0,2.61,373000.0,1311.0,80524.0,1080358.0,7314.0,189691.0,55274.0,221819.0,82628.0,4526.0
New Hampshire,33,2021,1388992.0,548026.0,695758.0,693234.0,43.1,88465.0,247356.0,121904.0,20062.0,16493.0,745750.0,27923.0,773673.0,2.46,345200.0,1263.0,29793.0,507049.0,890.0,66156.0,29518.0,84469.0,44703.0,4342.0
New Jersey,34,2021,9267130.0,3497945.0,4703570.0,4563560.0,40.3,89296.0,1664353.0,829918.0,182026.0,114349.0,4508519.0,395137.0,4903656.0,2.6,389800.0,1457.0,215679.0,3217143.0,7643.0,548478.0,171582.0,614264.0,245363.0,12543.0
New Mexico,35,2021,2115877.0,834007.0,1063522.0,1052355.0,39.1,53992.0,231745.0,141079.0,30534.0,32572.0,878606.0,74721.0,953327.0,2.49,214000.0,906.0,92456.0,705745.0,5578.0,124928.0,43083.0,142121.0,60193.0,18450.0
New York,36,2021,19835913.0,7652666.0,10139340.0,9696573.0,39.8,74314.0,3105839.0,1784939.0,449463.0,243446.0,9226373.0,883908.0,10110281.0,2.52,368800.0,1409.0,562876.0,6934305.0,8858.0,1131155.0,380378.0,1275522.0,525108.0,48009.0
North Carolina,37,2021,10551162.0,4179632.0,5401839.0,5149323.0,39.4,61972.0,1573681.0,701259.0,143710.0,111007.0,4889866.0,300438.0,5190304.0,2.46,236900.0,1026.0,363492.0,3721716.0,3992.0,609395.0,229581.0,661343.0,271805.0,46403.0
North Dakota,38,2021,774948.0,322511.0,375404.0,399544.0,35.8,66519.0,113314.0,33528.0,7136.0,6869.0,394601.0,11627.0,406228.0,2.33,224400.0,839.0,25596.0,284336.0,0.0,53498.0,18075.0,54186.0,20446.0,21452.0
Ohio,39,2021,11780017.0,4832922.0,5971442.0,5808575.0,39.6,62262.0,1536624.0,715694.0,141585.0,100007.0,5600209.0,322494.0,5922703.0,2.38,180200.0,870.0,414508.0,4307866.0,1477.0,714911.0,244514.0,732432.0,334617.0,41532.0
Oklahoma,40,2021,3986639.0,1547967.0,2001932.0,1984707.0,37.2,55826.0,483168.0,180357.0,40287.0,33371.0,1780086.0,112271.0,1892357.0,2.51,168500.0,855.0,150690.0,1361692.0,385.0,264550.0,90224.0,265996.0,100505.0,29416.0
Oregon,41,2021,4246155.0,1702599.0,2124623.0,2121532.0,40.1,71562.0,680306.0,291933.0,71611.0,57211.0,2007468.0,136281.0,2143749.0,2.44,422700.0,1282.0,96004.0,1563014.0,1824.0,231786.0,78107.0,302846.0,121509.0,45909.0
Pennsylvania,42,2021,12964056.0,5228956.0,6564424.0,6399632.0,40.9,68957.0,1887722.0,914403.0,205288.0,157572.0,6190796.0,420743.0,6611539.0,2.4,222300.0,1036.0,456451.0,4657501.0,4867.0,716863.0,257989.0,811861.0,382792.0,54255.0
Rhode Island,44,2021,1095610.0,440170.0,559021.0,536589.0,40.6,74008.0,161594.0,86087.0,18738.0,15907.0,546249.0,45296.0,591545.0,2.39,348100.0,1142.0,31350.0,400208.0,482.0,54352.0,26756.0,69076.0,30198.0,1958.0
South Carolina,45,2021,5190705.0,2049972.0,2669016.0,2521689.0,40.2,59318.0,704740.0,321187.0,65540.0,43169.0,2335354.0,139757.0,2475111.0,2.47,213500.0,976.0,197731.0,1802642.0,2753.0,299730.0,114727.0,318060.0,147750.0,18972.0
South Dakota,46,2021,895376.0,356887.0,443426.0,451950.0,37.6,66143.0,127258.0,40741.0,11934.0,7013.0,449435.0,12923.0,462358.0,2.42,219900.0,830.0,32142.0,314982.0,16.0,60812.0,17721.0,57767.0,27069.0,25309.0
Tennessee,47,2021,6975218.0,2770395.0,3562037.0,3413181.0,39.2,59695.0,924404.0,380364.0,91032.0,71681.0,3239311.0,180846.0,3420157.0,2.46,235200.0,981.0,263369.0,2441855.0,569.0,420441.0,139071.0,447808.0,186724.0,22653.0
Texas,48,2021,29527941.0,10796247.0,14788930.0,14739011.0,35.5,66963.0,4077821.0,1664046.0,359084.0,265486.0,13796229.0,910813.0,14707042.0,2.68,237400.0,1167.0,810083.0,9741899.0,21399.0,2026887.0,643226.0,2099754.0,634445.0,103032.0
Utah,49,2021,3337975.0,1101499.0,1643205.0,1694770.0,31.8,79449.0,484882.0,187250.0,38994.0,28971.0,1653768.0,59693.0,1713461.0,2.99,421700.0,1208.0,40280.0,1031080.0,3738.0,258870.0,79882.0,239965.0,67379.0,12172.0
Vermont,50,2021,645570.0,270163.0,325277.0,320293.0,42.9,72431.0,120373.0,60950.0,13798.0,10500.0,333135.0,14648.0,347783.0,2.29,271500.0,1115.0,18899.0,242265.0,1349.0,30705.0,16623.0,38531.0,21862.0,7924.0
Virginia,51,2021,8642274.0,3331461.0,4368343.0,4273931.0,38.8,80963.0,1394875.0,803551.0,168793.0,117241.0,4206422.0,211324.0,4417746.0,2.52,330600.0,1331.0,244402.0,3024259.0,3312.0,507518.0,185127.0,586920.0,221811.0,31158.0
Washington,53,2021,7738692.0,3022255.0,3841372.0,3897320.0,38.2,84247.0,1287465.0,599751.0,120762.0,96684.0,3696564.0,232094.0,3928658.0,2.51,485700.0,1484.0,138141.0,2829354.0,4167.0,463286.0,142273.0,563284.0,202998.0,87587.0
West Virginia,54,2021,1782959.0,722201.0,895599.0,887360.0,42.8,51248.0,179376.0,90559.0,21830.0,13423.0,721479.0,47941.0,769420.0,2.41,143200.0,767.0,86605.0,615419.0,52.0,94777.0,35500.0,113833.0,56798.0,4615.0
Wisconsin,55,2021,5895908.0,2449970.0,2940659.0,2955249.0,40.1,67125.0,876467.0,322544.0,71708.0,55759.0,2991136.0,110048.0,3101184.0,2.35,230700.0,921.0,186246.0,2203670.0,1613.0,336559.0,120486.0,380804.0,175298.0,59460.0
Wyoming,56,2021,578803.0,242763.0,282796.0,296007.0,39.0,65204.0,73255.0,30871.0,6773.0,4719.0,287432.0,11171.0,298603.0,2.33,266400.0,889.0,17958.0,219430.0,517.0,33630.0,11173.0,41248.0,18624.0,8009.0
Puerto Rico,72,2021,3263584.0,1165982.0,1719593.0,1543991.0,44.1,22237.0,493356.0,127459.0,29593.0,33486.0,1085614.0,163354.0,1248968.0,2.77,114100.0,504.0,239924.0,904769.0,6454.0,127131.0,74282.0,185012.0,95260.0,15424.0
